edge_id,node_index,source_node_id,pos_x,pos_y,is_stop_only
E_-118604366,469,1333660322,8169.53,4618.9,False
S_-118604367,470,1333660304,8161.06,4642.25,False
E_-118604367,471,1333660314,8154.28,4624.01,False
S_-118607467,472,1333685049,9825.06,4229.93,False
E_-118607467,473,1333685146,9868.45,4307.99,False
S_-118607469#0,474,1333685062,8519.61,4494.86,False
E_-118607469#0,475,349303319,8348.89,4545.15,False
S_-118607469#1,476,1333685099,8805.57,4436.89,False
E_-118607469#1,477,1333685062,8519.61,4494.86,False
S_-118607469#2,478,1333685047,9225.66,4360.23,False
E_-118607469#2,479,1333685099,8805.57,4436.89,False
S_-118607469#3,480,270494133,9418.1,4325.49,False
E_-118607469#3,481,1333685047,9225.66,4360.23,False
S_-118607469#4,482,1333685135,9543.24,4300.37,False
E_-118607469#4,483,270494133,9418.1,4325.49,False
S_-118607471,484,1333685177,9220.56,4330.16,False
E_-118607471,485,1333685047,9225.66,4360.23,False
S_-118607473,486,1333685203,8511.76,4457.82,False
E_-118607473,487,1333685062,8519.61,4494.86,False
S_-118607475#1,488,7504069799,8412.54,4903.82,False
E_-118607475#1,489,cluster_279454862_364155137,8376.63,4592.3,False
S_-118607475#2,490,1333685056,8420.74,5038.94,False
E_-118607475#2,491,7504069799,8412.54,4903.82,False
S_-118607478,492,1333685091,8801.19,4409.47,False
E_-118607478,493,1333685099,8805.57,4436.89,False
S_-118607480,494,1333685109,9538.44,4274.85,False
E_-118607480,495,1333685135,9543.24,4300.37,False
S_-118607482,496,1333685184,9477.78,4402.9,False
E_-118607482,497,270494138,9371.81,4421.55,False
S_-118607484,498,1333685180,9967.4,4432.48,False
E_-118607484,499,1333685211,9946.46,4448.98,False
S_-118607485,500,1333685038,9606.7,4260.53,False
E_-118607485,501,1333685135,9543.24,4300.37,False
S_-118607487#0,502,260470955,7910.2,4713.07,False
E_-118607487#0,503,274526647,7903.95,4726.35,False
S_-118607487#1,504,1333660276,8039.29,4662.55,False
E_-118607487#1,505,260470955,7910.2,4713.07,False
S_-118607487#10,506,1333660315,8187.69,4612.05,False
E_-118607487#10,507,1333660322,8169.53,4618.9,False
S_-118607487#11,508,1333660324,8206.83,4604.57,False
E_-118607487#11,509,1333660315,8187.69,4612.05,False
S_-118607487#12,510,1333660274,8222.41,4598.49,False
E_-118607487#12,511,1333660324,8206.83,4604.57,False
S_-118607487#13,512,1333660272,8241.93,4590.87,False
E_-118607487#13,513,1333660274,8222.41,4598.49,False
S_-118607487#14,514,1333660313,8260.02,4583.81,False
E_-118607487#14,515,1333660272,8241.93,4590.87,False
S_-118607487#15,516,260470951,8275.39,4577.81,False
E_-118607487#15,517,1333660313,8260.02,4583.81,False
S_-118607487#2,518,1333660270,8056.38,4656.81,False
E_-118607487#2,519,1333660276,8039.29,4662.55,False
S_-118607487#3,520,279299068,8070.0,4652.04,False
E_-118607487#3,521,1333660270,8056.38,4656.81,False
S_-118607487#4,522,1333660326,8083.07,4647.87,False
E_-118607487#4,523,279299068,8070.0,4652.04,False
S_-118607487#5,524,1333660310,8101.36,4641.74,False
E_-118607487#5,525,1333660326,8083.07,4647.87,False
S_-118607487#6,526,1333660289,8119.17,4635.77,False
E_-118607487#6,527,1333660310,8101.36,4641.74,False
S_-118607487#7,528,1333660285,8136.34,4630.08,False
E_-118607487#7,529,1333660289,8119.17,4635.77,False
S_-118607487#8,530,1333660314,8154.28,4624.01,False
E_-118607487#8,531,1333660285,8136.34,4630.08,False
S_-118607487#9,532,1333660322,8169.53,4618.9,False
E_-118607487#9,533,1333660314,8154.28,4624.01,False
S_-118607492,534,270494144,9148.43,4904.09,False
E_-118607492,535,270494140,9143.13,4783.93,False
S_-118607497#0,536,270494134,9396.72,4384.03,False
E_-118607497#0,537,270494132,9402.24,4375.78,False
S_-118607504#4,538,270494134,9396.72,4384.03,False
E_-118607504#4,539,1333685154,9870.31,4312.06,False
S_-118607504#5,540,270494145,9263.12,4411.35,False
E_-118607504#5,541,270494134,9396.72,4384.03,False
S_-118607504#6,542,1333685166,9138.29,4429.91,False
E_-118607504#6,543,270494145,9263.12,4411.35,False
S_-118607504#7,544,1693526352,9131.03,4430.96,False
E_-118607504#7,545,1333685166,9138.29,4429.91,False
S_-118607504#8,546,cluster_279454862_364155137,8376.63,4592.3,False
E_-118607504#8,547,1693526352,9131.03,4430.96,False
S_-118619445#0,548,1333774059,10738.41,3624.54,False
E_-118619445#0,549,539912504,10739.68,3628.84,False
S_-118619445#1,550,1333774088,10731.04,3599.96,False
E_-118619445#1,551,1333774059,10738.41,3624.54,False
S_-118619463,552,1759826925,10536.04,3975.85,False
E_-118619463,553,1333774110,10847.1,3908.51,False
S_-118619465#0,554,1333774149,10524.11,3647.51,False
E_-118619465#0,555,1333774135,10523.28,3653.19,False
S_-118619465#1,556,1333774157,10525.92,3615.22,False
E_-118619465#1,557,1333774149,10524.11,3647.51,False
S_-118619467,558,1333774039,10833.11,3855.85,False
E_-118619467,559,1333774082,10866.95,3840.06,False
S_-118623868#0,560,1333806682,9003.64,3897.65,False
E_-118623868#0,561,1333806731,9421.65,3837.04,False
S_-118623868#1,562,442452601,8453.16,4041.63,False
E_-118623868#1,563,1333806682,9003.64,3897.65,False
S_-118623873#0,564,1333806705,8301.95,4189.95,False
E_-118623873#0,565,1311501589,8313.2,4172.99,False
S_-118623873#1,566,791129440,8280.79,4193.13,False
E_-118623873#1,567,1333806705,8301.95,4189.95,False
S_-118623879#0,568,274866861,7535.17,4362.43,False
E_-118623879#0,569,3048861121,7531.51,4358.01,False
S_-118623879#1,570,1333806720,7664.24,4386.31,False
E_-118623879#1,571,274866861,7535.17,4362.43,False
S_-118623881,572,442452601,8453.16,4041.63,False
E_-118623881,573,1311501589,8313.2,4172.99,False
S_-11940927#0,574,25579837,7598.45,8066.79,False
E_-11940927#0,575,269956731,7537.58,8053.59,False
S_-11940927#1,576,1407203867,7655.16,8082.42,False
E_-11940927#1,577,25579837,7598.45,8066.79,False
S_-11940927#2,578,1407203992,7753.39,8169.15,False
E_-11940927#2,579,1407203867,7655.16,8082.42,False
S_-11940927#3,580,25579840,7766.09,8194.4,False
E_-11940927#3,581,1407203992,7753.39,8169.15,False
S_-11940927#4,582,472458031,7792.15,8259.83,False
E_-11940927#4,583,25579840,7766.09,8194.4,False
S_-11940927#5,584,25579843,8042.77,8763.58,False
E_-11940927#5,585,472458031,7792.15,8259.83,False
S_-119621356#0,586,1361896507,11153.93,3024.05,False
E_-119621356#0,587,1343434649,11224.64,2002.91,False
S_-119621360#0,588,1343434649,11224.64,2002.91,False
E_-119621360#0,589,1361889758,11232.08,2019.92,False
S_-120033053,590,1346892578,2910.03,6426.65,False
E_-120033053,591,1346892413,2897.48,6408.92,False
S_-120033060#0,592,1346892355,4174.1,6830.33,False
E_-120033060#0,593,1346892328,4111.81,6733.27,False
S_-120033060#1,594,1346892029,4041.35,6916.17,False
E_-120033060#1,595,1346892355,4174.1,6830.33,False
S_-120033065,596,1346892385,3913.73,6888.54,False
E_-120033065,597,1346892453,3969.1,6849.42,False
S_-120033067,598,1346892262,3906.98,6916.47,False
E_-120033067,599,1346892641,3978.81,6864.85,False
S_-120033068#0,600,1346892603,3748.42,6922.36,False
E_-120033068#0,601,1346892171,3844.39,6931.55,False
S_-120033068#1,602,60044018,3743.55,6947.45,False
E_-120033068#1,603,1346892603,3748.42,6922.36,False
S_-120033072#0,604,cluster_1389555095_760645394,2800.77,7043.74,False
E_-120033072#0,605,760643857,3043.51,6815.26,False
S_-120033072#10,606,5833532997,2260.2,7321.25,False
E_-120033072#10,607,5408171958,2296.27,7304.59,False
S_-120033072#11,608,6681353114,2230.02,7332.23,False
E_-120033072#11,609,5833532997,2260.2,7321.25,False
S_-120033072#12,610,5497220244,2227.45,7345.0,False
E_-120033072#12,611,6681353114,2230.02,7332.23,False
S_-120033072#13,612,gneJ459,2222.35,7352.42,False
E_-120033072#13,613,5497220244,2227.45,7345.0,False
S_-120033072#2,614,1247333912,2780.11,7073.43,False
E_-120033072#2,615,cluster_1389555095_760645394,2800.77,7043.74,False
S_-120033072#3,616,cluster_1406265109_5408171997_5408171998_5497210976_683260747,2629.0,7195.19,False
E_-120033072#3,617,1247333912,2780.11,7073.43,False
S_-120033072#5,618,3210534557,2514.43,7233.35,False
E_-120033072#5,619,cluster_1406265109_5408171997_5408171998_5497210976_683260747,2629.0,7195.19,False
S_-120033072#6,620,cluster_3210534558_3210534559,2500.62,7237.97,False
E_-120033072#6,621,3210534557,2514.43,7233.35,False
S_-120033072#8,622,5410806525,2334.88,7285.32,False
E_-120033072#8,623,cluster_3210534558_3210534559,2500.62,7237.97,False
S_-120033072#9,624,5408171958,2296.27,7304.59,False
E_-120033072#9,625,5410806525,2334.88,7285.32,False
S_-120033074#0,626,1346892423,3862.15,6963.47,False
E_-120033074#0,627,60044018,3743.55,6947.45,False
S_-120033074#1,628,1346892171,3844.39,6931.55,False
E_-120033074#1,629,1346892423,3862.15,6963.47,False
S_-120033077,630,1346892603,3748.42,6922.36,False
E_-120033077,631,1346892423,3862.15,6963.47,False
S_-120033091#0,632,1346892568,4223.11,6795.39,False
E_-120033091#0,633,1346892090,4151.74,6704.93,False
S_-120033091#1,634,1346892696,4288.67,6602.59,False
E_-120033091#1,635,1346892568,4223.11,6795.39,False
S_-120033097,636,60044050,4118.12,6705.77,False
E_-120033097,637,1346892406,4129.0,6722.15,False
S_-120033098#0,638,cluster_1840464646_2063411921_6681353012,3771.11,6676.77,False
E_-120033098#0,639,89130942,3760.21,6672.11,False
S_-120033098#3,640,1840464653,3808.22,6692.17,False
E_-120033098#3,641,cluster_1840464646_2063411921_6681353012,3771.11,6676.77,False
S_-120033098#4,642,7622955195,3818.54,6781.76,False
E_-120033098#4,643,1840464653,3808.22,6692.17,False
S_-120033098#5,644,1840464664,3747.4,6754.25,False
E_-120033098#5,645,7622955195,3818.54,6781.76,False
S_-120033098#6,646,6681353017,3734.19,6749.14,False
E_-120033098#6,647,1840464664,3747.4,6754.25,False
S_-120033098#7,648,1137585359,3728.79,6747.06,False
E_-120033098#7,649,6681353017,3734.19,6749.14,False
S_-120033100#0,650,6681352998,4123.72,6349.59,False
E_-120033100#0,651,253623730,4215.11,6478.16,False
S_-120033100#1,652,638323023,4120.22,6344.67,False
E_-120033100#1,653,6681352998,4123.72,6349.59,False
S_-120033103,654,1346892043,4477.19,7180.04,False
E_-120033103,655,1346892680,4387.47,7235.68,False
S_-120033104#0,656,1346892453,3969.1,6849.42,False
E_-120033104#0,657,1346892102,3949.71,6818.57,False
S_-120033104#1,658,1346892641,3978.81,6864.85,False
E_-120033104#1,659,1346892453,3969.1,6849.42,False
S_-120117627,660,611170881,5467.13,6661.08,False
E_-120117627,661,611170883,5439.47,6689.92,False
S_-120117638,662,1347589578,5563.62,6515.93,False
E_-120117638,663,1421440961,5503.13,6563.02,False
S_-120123345,664,1347627222,5878.65,6085.23,False
E_-120123345,665,1347627221,5854.87,6126.96,False
S_-120125554,666,267783914,3849.72,5027.96,False
E_-120125554,667,267783911,3807.85,5040.94,False
S_-120365432,668,349928891,4875.32,7511.84,False
E_-120365432,669,321728088,4892.82,7597.61,False
S_-120365443#0,670,1349735111,4741.03,7263.84,False
E_-120365443#0,671,1347640716,4704.96,7336.81,False
S_-120365443#1,672,1347640721,4764.37,7300.78,False
E_-120365443#1,673,1349735111,4741.03,7263.84,False
S_-120416766#0,674,1350248287,5377.6,6611.51,False
E_-120416766#0,675,1350248690,5406.39,6657.96,False
S_-120416766#1,676,cluster_7158155177_7194375776,5279.02,6634.71,False
E_-120416766#1,677,1350248287,5377.6,6611.51,False
S_-120416786,678,276186138,5421.67,6539.06,False
E_-120416786,679,1350248287,5377.6,6611.51,False
S_-120416814#0,680,1350248690,5406.39,6657.96,False
E_-120416814#0,681,1350248589,5336.63,6719.47,False
S_-120416814#1,682,1350248653,5414.92,6652.83,False
E_-120416814#1,683,1350248690,5406.39,6657.96,False
S_-121110646#0,684,1882653171,5936.24,3678.32,False
E_-121110646#0,685,293187829,6007.94,3778.42,False
S_-121110646#1,686,293187820,5890.9,3589.47,False
E_-121110646#1,687,1882653171,5936.24,3678.32,False
S_-121110646#2,688,266359526,5894.86,3583.92,False
E_-121110646#2,689,293187820,5890.9,3589.47,False
S_-121110648#0,690,310442418,6676.73,4417.1,False
E_-121110648#0,691,290102673,6740.97,4420.44,False
S_-121110648#1,692,266359517,6638.22,4380.48,False
E_-121110648#1,693,310442418,6676.73,4417.1,False
S_-121460647,694,1359703185,10228.38,2330.07,False
E_-121460647,695,1359703160,10238.91,2331.07,False
S_-121460649#0,696,1359703130,10139.15,2296.64,False
E_-121460649#0,697,1359703154,10133.73,2312.82,False
S_-121460649#1,698,1359703158,10207.59,2321.97,False
E_-121460649#1,699,1359703130,10139.15,2296.64,False
S_-121549474,700,1360478538,7865.52,2118.91,False
E_-121549474,701,cluster_490726947_490831989,7830.45,2148.49,False
S_-12328857,702,75222593,6044.28,5867.99,False
E_-12328857,703,75222566,5900.74,7100.96,False
S_-124194339#0,704,321241563,6490.82,6483.81,False
E_-124194339#0,705,248062912,6547.53,6520.24,False
S_-124194339#1,706,321241566,6480.51,6458.46,False
E_-124194339#1,707,321241563,6490.82,6483.81,False
S_-125002584,708,cluster_1406265109_5408171997_5408171998_5497210976_683260747,2629.0,7195.19,False
E_-125002584,709,1389555446,2763.61,7103.12,False
S_-125002604#0,710,26423948,2789.9,7004.33,False
E_-125002604#0,711,1346892600,2794.81,7025.19,False
S_-125002604#1,712,3273709541,2780.15,6953.12,False
E_-125002604#1,713,26423948,2789.9,7004.33,False
S_-125014857,714,434068630,2541.18,6340.77,False
E_-125014857,715,434068629,2527.27,6288.32,False
S_-125014858#0,716,1389744815,2250.83,6091.46,False
E_-125014858#0,717,cluster_1389744853_1389812945,2218.98,6106.35,False
S_-125014858#1,718,1389744754,2266.59,6065.99,False
E_-125014858#1,719,1389744815,2250.83,6091.46,False
S_-125014858#2,720,1389744805,2266.54,6090.43,False
E_-125014858#2,721,1389744754,2266.59,6065.99,False
S_-125014858#3,722,1389744815,2250.83,6091.46,False
E_-125014858#3,723,1389744805,2266.54,6090.43,False
S_-125014864,724,1389744942,2301.02,6135.31,False
E_-125014864,725,1389745186,2302.91,6194.05,False
S_-125014865,726,1389744754,2266.59,6065.99,False
E_-125014865,727,1389744805,2266.54,6090.43,False
S_-125014866,728,1389746124,2897.28,6561.18,False
E_-125014866,729,1389746144,2876.51,6561.83,False
S_-125014874#0,730,1389746203,2881.06,6639.75,False
E_-125014874#0,731,1389746193,2899.04,6637.28,False
S_-125014874#1,732,1389746144,2876.51,6561.83,False
E_-125014874#1,733,1389746203,2881.06,6639.75,False
S_-125014878,734,1389746144,2876.51,6561.83,False
E_-125014878,735,1389746203,2881.06,6639.75,False
S_-125018330,736,1389812949,2219.72,6135.99,False
E_-125018330,737,cluster_1389744853_1389812945,2218.98,6106.35,False
S_-125496624,738,1839751525,5580.85,4024.14,False
E_-125496624,739,1189883795,5620.99,3971.07,False
S_-125858363#0,740,1396784734,2351.01,8063.19,False
E_-125858363#0,741,1396784751,2694.62,8274.73,False
S_-125858363#1,742,26869501,2346.18,8051.91,False
E_-125858363#1,743,1396784734,2351.01,8063.19,False
S_-126446062#0,744,cluster_1401628269_1791639566_4533617953,4072.24,8023.12,False
E_-126446062#0,745,479277606,4041.13,7941.37,False
S_-126446062#1,746,cluster_1401628296_479277615_5647345169_89170566,4083.21,8060.45,False
E_-126446062#1,747,cluster_1401628269_1791639566_4533617953,4072.24,8023.12,False
S_-126446076,748,1401628765,3696.28,8230.98,False
E_-126446076,749,1401628279,3636.31,8034.5,False
S_-126446078,750,1396784803,3102.83,8345.8,False
E_-126446078,751,389744056,3066.44,7998.7,False
S_-126446083,752,383741219,3745.45,7836.26,False
E_-126446083,753,389744056,3066.44,7998.7,False
S_-126446095,754,1401628726,2821.46,8196.59,False
E_-126446095,755,cluster_1401628346_1401628348,2803.56,8073.78,False
S_-126446099,756,1401628254,2690.37,7964.41,False
E_-126446099,757,1401628170,2616.75,7872.36,False
S_-126446100,758,1401628572,2936.46,8161.85,False
E_-126446100,759,1401628298,2920.33,8040.46,False
S_-126446102,760,1401628275,2588.82,8002.05,False
E_-126446102,761,1401628214,2564.07,7918.06,False
S_-126446106,762,1401628254,2690.37,7964.41,False
E_-126446106,763,cluster_1401628346_1401628348,2803.56,8073.78,False
S_-126446109,764,1401628275,2588.82,8002.05,False
E_-126446109,765,1401628506,2624.13,8127.21,False
S_-126446111#0,766,1401628214,2564.07,7918.06,False
E_-126446111#0,767,1401628177,2553.07,7877.78,False
S_-126446115,768,1401628254,2690.37,7964.41,False
E_-126446115,769,1401628275,2588.82,8002.05,False
S_-126446127#0,770,1401628298,2920.33,8040.46,False
E_-126446127#0,771,cluster_1401628346_1401628348,2803.56,8073.78,False
S_-126446127#1,772,1401628273,3035.26,8008.17,False
E_-126446127#1,773,1401628298,2920.33,8040.46,False
S_-126446127#2,774,389744056,3066.44,7998.7,False
E_-126446127#2,775,1401628273,3035.26,8008.17,False
S_-126446130#0,776,1401628177,2553.07,7877.78,False
E_-126446130#0,777,305559034,2361.21,7903.31,False
S_-126446130#1,778,1401628170,2616.75,7872.36,False
E_-126446130#1,779,1401628177,2553.07,7877.78,False
S_-126446131#0,780,2788756274,4075.41,8077.19,False
E_-126446131#0,781,cluster_1401628296_479277615_5647345169_89170566,4083.21,8060.45,False
S_-126909913,782,1406016962,4397.63,7316.2,False
E_-126909913,783,610929850,4345.52,7349.21,False
S_-126909924,784,26423897,4180.94,7935.94,False
E_-126909924,785,2033094577,4293.64,7890.08,False
S_-126909938,786,26423908,4042.61,7534.77,False
E_-126909938,787,1406017168,4037.96,7704.06,False
S_-126909946#0,788,1406017200,4225.64,7721.35,False
E_-126909946#0,789,1406017149,4221.72,7696.68,False
S_-126909946#1,790,2869812854,4066.05,7744.24,False
E_-126909946#1,791,1406017200,4225.64,7721.35,False
S_-126909949,792,1406017176,4267.61,7712.05,False
E_-126909949,793,1406017144,4264.86,7689.74,False
S_-126909971#0,794,1406017144,4264.86,7689.74,False
E_-126909971#0,795,5497230758,4293.17,7674.55,False
S_-126909971#1,796,1406017149,4221.72,7696.68,False
E_-126909971#1,797,1406017144,4264.86,7689.74,False
S_-126909971#2,798,442311126,4062.61,7722.53,False
E_-126909971#2,799,1406017149,4221.72,7696.68,False
S_-126954023,800,417067469,3896.18,7263.4,False
E_-126954023,801,cluster_2683750232_417067542,3867.13,7173.14,False
S_-126954029#0,802,1406265162,3480.53,7307.94,False
E_-126954029#0,803,417067460,3503.89,7374.73,False
